Primary Date,trans ID,from team,to team
20130702,66624,BAL,CHN
20130702,66625,CHN,LAN
20130702,66625,CHN,LAN
20130702,66625,LAN,CHN
20130706,66644,MIA,LAN
20130706,66644,MIA,LAN
20130706,66644,LAN,MIA
20130706,66644,LAN,MIA
20130706,66644,LAN,MIA
20130708,66647,CHN,WAS
20130708,66647,CHN,WAS
20130708,66647,CHN,WAS
20130708,66647,WAS,CHN
20130708,66647,WAS,CHN
20130710,66656,WAS,PIT
20130712,66672,CHA,BOS
20130712,66672,CHA,BOS
20130712,66672,BOS,CHA
20130712,66673,BAL,PIT
20130712,66673,PIT,BAL
20130715,66684,CIN,COL
20130715,66684,COL,CIN
20130722,66716,CHN,TEX
20130722,66716,TEX,CHN
20130722,66716,TEX,CHN
20130722,66716,TEX,CHN
20130722,66720,MIA,KCA
20130722,66720,KCA,MIA
20130723,66721,MIL,BAL
20130723,66721,BAL,MIL
20130726,66732,CHN,NYA
20130726,66732,CHN,NYA
20130726,66732,NYA,CHN
20130729,66740,HOU,DET
20130729,66740,DET,HOU
20130729,66741,ANA,ATL
20130729,66741,ATL,ANA
20130730,66745,SLN,CLE
20130730,66745,CLE,SLN
20130730,66746,ANA,OAK
20130730,66746,OAK,ANA
20130730,66747,CHA,BOS
20130730,66747,DET,BOS
20130730,66747,BOS,DET
20130730,66747,DET,CHA
20130730,66747,BOS,CHA
20130730,66747,BOS,CHA
20130730,66747,BOS,CHA
20130731,66753,HOU,BAL
20130731,66753,BAL,HOU
20130731,66753,BAL,HOU
20130731,66753,BAL,HOU
20130731,66754,SEA,PIT
20130731,66754,PIT,SEA
20130731,66755,HOU,KCA
20130731,66755,KCA,HOU
20130731,66757,ARI,SDN
20130731,66757,SDN,ARI
20130731,66757,SDN,ARI
20130731,66814,MIN,LAN
20130809,66795,CHA,TEX
20130811,66795,TEX,CHA
20130813,66814,LAN,MIN
20130814,66817,HOU,TEX
20130814,66817,TEX,HOU
20130823,66716,TEX,CHN
20130823,84262,WAS,OAK
20130823,84262,OAK,WAS
20130823,66859,WAS,TBA
20130827,66874,KCA,BOS
20130827,66874,BOS,KCA
20130827,66875,NYN,PIT
20130827,66875,NYN,PIT
20130827,66875,NYN,PIT
20130827,66875,PIT,NYN
20130829,66875,PIT,NYN
20130829,66888,ARI,CLE
20130829,66888,CLE,ARI
20130830,66889,SEA,BAL
20130830,66889,BAL,SEA
20130830,66892,MIL,SLN
20130831,66896,MIN,PIT
20130831,66896,PIT,MIN
20130831,66897,PHI,BOS
20130831,66897,BOS,PHI
20130831,66898,PHI,LAN
20130831,66898,PHI,LAN
20130831,66898,LAN,PHI
20130901,66888,CLE,ARI
20130901,66892,SLN,MIL
20130910,66961,SEA,NYA
20130910,66961,NYA,SEA
20130913,66740,DET,HOU
20130919,66859,TBA,WAS
20131005,66896,PIT,MIN
20131023,67193,LAN,BOS
20131023,67193,BOS,LAN
20131023,67193,BOS,LAN
20131118,67764,PIT,MIN
20131118,67764,MIN,PIT
20131120,67781,DET,TEX
20131120,67781,DET,TEX
20131120,67781,TEX,DET
20131120,68588,SDN,NYA
20131120,68588,NYA,SDN
20131122,67798,MIL,BOS
20131122,67798,BOS,MIL
20131122,67799,SLN,ANA
20131122,67799,SLN,ANA
20131122,67799,ANA,SLN
20131122,67799,ANA,SLN
20131125,67824,SDN,BAL
20131125,67824,BAL,SDN
20131125,67825,SDN,PIT
20131125,67825,SDN,PIT
20131125,67825,PIT,SDN
20131125,67826,WAS,OAK
20131125,67826,OAK,WAS
20131202,67841,NYA,PIT
20131202,67868,DET,WAS
20131202,67868,WAS,DET
20131202,67868,WAS,DET
20131202,67868,WAS,DET
20131202,67886,OAK,BAL
20131202,67886,BAL,OAK
20131203,67901,TEX,OAK
20131203,67901,TEX,OAK
20131203,67901,OAK,TEX
20131203,67901,OAK,TEX
20131203,67902,OAK,SDN
20131203,67902,SDN,OAK
20131203,67904,COL,HOU
20131203,67904,COL,HOU
20131203,67904,HOU,COL
20131203,67904,HOU,COL
20131203,86259,CIN,TBA
20131203,86259,ARI,TBA
20131203,86259,ARI,TBA
20131203,86259,ARI,CIN
20131203,86259,TBA,ARI
20131203,67906,TOR,PHI
20131203,67906,PHI,TOR
20131203,67906,PHI,TOR
20131205,67914,MIL,KCA
20131205,67914,KCA,MIL
20131210,67948,OAK,COL
20131210,67948,OAK,COL
20131210,67948,COL,OAK
20131210,67948,COL,OAK
20131210,67949,ANA,ARI
20131210,67949,ARI,CHA
20131210,67949,CHA,ANA
20131210,67949,ARI,ANA
20131211,67841,PIT,NYA
20131211,67953,SDN,HOU
20131211,67953,SDN,HOU
20131211,67954,MIA,SEA
20131211,67954,SEA,MIA
20131211,67955,OAK,WAS
20131211,67955,WAS,OAK
20131212,67886,OAK,BAL
20131212,67953,HOU,SDN
20131212,67961,MIA,CHN
20131212,67961,CHN,MIA
20131213,86259,TBA,ARI
20131213,67949,ANA,ARI
20131213,67949,CHA,ARI
20131216,67987,CHA,ARI
20131216,67987,ARI,CHA
20131218,68017,MIN,ATL
20131218,68017,ATL,MIN
20131218,68019,CLE,COL
20131218,68019,COL,CLE
20131218,68020,BOS,COL
20131218,68020,BOS,COL
20131218,68020,COL,BOS
20131218,68021,KCA,BAL
20131218,68021,BAL,KCA
20131218,68022,SDN,HOU
20131218,68022,HOU,SDN
20131230,68089,TEX,PIT
20131230,68089,PIT,TEX
20140122,68201,SDN,TBA
20140122,68201,SDN,TBA
20140122,68201,SDN,TBA
20140122,68201,SDN,TBA
20140122,68201,SDN,TBA
20140122,68201,TBA,SDN
20140122,68201,TBA,SDN
20140213,68318,TBA,WAS
20140213,68318,TBA,WAS
20140213,68318,TBA,WAS
20140213,68318,WAS,TBA
20140315,68381,KCA,WAS
20140315,68381,WAS,KCA
20140317,68384,WAS,PHI
20140317,68384,PHI,WAS
20140321,68396,ANA,DET
20140321,68396,DET,ANA
20140324,68413,BAL,DET
20140324,68413,DET,BAL
20140406,86260,CLE,LAN
20140406,86260,LAN,CLE
20140407,68535,NYA,MIN
20140407,68535,MIN,NYA
20140407,68536,CLE,BAL
20140407,68536,BAL,CLE
20140418,84263,NYN,PIT
20140418,84263,PIT,NYN
20140422,68636,ATL,SDN
20140422,68636,SDN,ATL
20140428,68662,HOU,ARI
20140428,68662,ARI,HOU
20140515,68734,SDN,OAK
20140515,68734,OAK,SDN
20140518,68761,LAN,ATL
20140518,68761,ATL,LAN
20140519,68767,HOU,TOR
20140519,68767,TOR,HOU
20140524,68791,SDN,BAL
20140524,68791,BAL,SDN
20140524,68791,SDN,BAL
20140528,68734,OAK,SDN
20140601,68842,PIT,MIA
20140601,68842,MIA,PIT
20140611,68891,SEA,DET
20140611,68891,DET,SEA
20140612,68901,HOU,TOR
20140612,68901,TOR,HOU
20140612,68901,TOR,HOU
20140614,68911,OAK,CHA
20140614,68911,CHA,OAK
20140615,84263,PIT,NYN
20140627,69008,PIT,ANA
20140627,69008,ANA,PIT
20140629,69023,PHI,ARI
20140629,69023,ARI,PHI
20140702,69043,CIN,COL
20140702,69043,COL,CIN
20140705,69061,CHN,OAK
20140705,69061,CHN,OAK
20140705,69061,OAK,CHN
20140705,69061,OAK,CHN
20140705,69061,OAK,CHN
20140705,69061,OAK,CHN
20140705,69063,ARI,ANA
20140705,69063,ARI,ANA
20140705,69063,ANA,ARI
20140705,69063,ANA,ARI
20140706,69069,ARI,NYA
20140706,69069,ARI,NYA
20140706,69069,NYA,ARI
20140707,69085,PIT,CLE
20140707,69085,CLE,PIT
20140707,81867,TBA,MIA
20140707,81867,MIA,TBA
20140711,69114,OAK,NYA
20140711,69114,OAK,NYA
20140711,69114,NYA,OAK
20140716,69136,TEX,KCA
20140716,69136,KCA,TEX
20140719,69153,SDN,ANA
20140719,69153,SDN,ANA
20140719,69153,ANA,SDN
20140719,69153,ANA,SDN
20140719,69153,ANA,SDN
20140719,69153,ANA,SDN
20140722,69155,SDN,NYA
20140722,69155,SDN,NYA
20140722,69155,NYA,SDN
20140722,69155,NYA,SDN
20140723,69172,TEX,DET
20140723,69172,DET,TEX
20140723,69172,DET,TEX
20140724,69176,MIN,SEA
20140724,69176,SEA,MIN
20140726,69182,BOS,SFN
20140726,69182,BOS,SFN
20140726,69182,SFN,BOS
20140726,69182,SFN,BOS
20140728,69197,CHN,LAN
20140728,69197,CHN,LAN
20140728,69198,TOR,KCA
20140728,69198,TOR,KCA
20140728,69198,KCA,TOR
20140730,69197,LAN,CHN
20140730,69206,CLE,SLN
20140730,69206,SLN,CLE
20140730,69207,BOS,CHN
20140731,69209,BOS,SLN
20140731,69209,BOS,SLN
20140731,69209,BOS,SLN
20140731,69209,SLN,BOS
20140731,69209,SLN,BOS
20140731,69211,OAK,MIN
20140731,69211,MIN,OAK
20140731,69212,BOS,OAK
20140731,69212,BOS,OAK
20140731,69212,BOS,OAK
20140731,69212,OAK,BOS
20140731,69212,OAK,BOS
20140731,69213,SDN,SEA
20140731,69213,SEA,SDN
20140731,69213,SEA,SDN
20140731,69214,CLE,WAS
20140731,69214,WAS,CLE
20140731,69214,CLE,WAS
20140731,69215,BOS,BAL
20140731,69215,BAL,BOS
20140731,69217,ARI,MIL
20140731,69217,MIL,ARI
20140731,69217,MIL,ARI
20140731,69218,BOS,NYA
20140731,69218,BOS,NYA
20140731,69218,NYA,BOS
20140731,69219,ARI,NYA
20140731,69219,NYA,ARI
20140731,69219,NYA,ARI
20140731,69220,CHN,ATL
20140731,69220,CHN,ATL
20140731,69220,ATL,CHN
20140731,69220,CHN,ATL
20140731,69221,HOU,MIA
20140731,69221,HOU,MIA
20140731,69221,HOU,MIA
20140731,69221,MIA,HOU
20140731,69221,MIA,HOU
20140731,69221,MIA,HOU
20140731,69221,MIA,HOU
20140731,69222,TBA,DET
20140731,69222,DET,TBA
20140731,69222,DET,TBA
20140731,69222,DET,SEA
20140731,69222,SEA,TBA
20140807,69263,CLE,ANA
20140807,69263,ANA,CLE
20140807,69265,PHI,LAN
20140808,69273,MIA,CHN
20140808,69273,CHN,MIA
20140808,69273,CHN,MIA
20140809,69274,MIN,LAN
20140809,69274,LAN,MIN
20140811,69286,MIN,KCA
20140811,69286,KCA,MIN
20140814,69307,CHN,ARI
20140814,69307,ARI,CHN
20140815,69310,TEX,LAN
20140815,69310,LAN,TEX
20140816,69265,LAN,PHI
20140821,69336,CHA,ANA
20140823,69342,TEX,CLE
20140823,69342,CLE,TEX
20140828,69265,LAN,PHI
20140828,69367,CLE,NYA
20140828,69367,NYA,CLE
20140830,69379,CHA,BAL
20140830,69379,BAL,CHA
20140830,69379,BAL,CHA
20140830,69380,BOS,BAL
20140830,69380,BOS,BAL
20140830,69380,BAL,BOS
20140830,69380,BAL,BOS
20140831,69383,CHA,OAK
20140831,69383,CHA,OAK
20140831,69383,OAK,CHA
20140831,69387,CIN,MIL
20140831,69388,PHI,TOR
20140831,69388,TOR,PHI
20140910,69387,MIL,CIN
20140910,69387,MIL,CIN
20141030,70098,KCA,TOR
20141030,70098,TOR,KCA
20141101,70104,TOR,MIL
20141101,70104,MIL,TOR
20141105,70244,ANA,HOU
20141105,70244,HOU,ANA
20141105,70244,HOU,ANA
20141105,70245,TBA,ANA
20141105,70245,ANA,TBA
20141111,70545,COL,PIT
20141111,70545,PIT,COL
20141112,70553,NYA,PIT
20141112,70553,PIT,NYA
20141113,70559,TOR,DET
20141113,70559,DET,TOR
20141114,70566,TBA,ARI
20141114,70566,ARI,TBA
20141114,70566,ARI,TBA
20141116,70567,ATL,CHN
20141116,70567,CHN,ATL
20141117,70569,ATL,SLN
20141117,70569,ATL,SLN
20141117,70569,SLN,ATL
20141117,70569,SLN,ATL
20141117,75193,MIA,LAN
20141120,70599,TEX,ANA
20141120,70599,ANA,TEX
20141120,70600,TBA,LAN
20141120,70600,TBA,LAN
20141120,70600,LAN,TBA
20141120,70600,LAN,TBA
20141120,71648,SDN,KCA
20141120,71648,KCA,SDN
20141120,74583,SEA,SLN
20141120,74583,SLN,SEA
20141124,70649,COL,LAN
20141128,70663,KCA,MIA
20141128,70663,MIA,KCA
20141128,70663,MIA,KCA
20141128,70667,OAK,TOR
20141128,70667,TOR,OAK
20141128,70667,TOR,OAK
20141128,70667,TOR,OAK
20141128,70667,TOR,OAK
20141201,70670,TBA,PIT
20141202,70674,CIN,LAN
20141202,70674,LAN,CIN
20141203,70705,SEA,TOR
20141203,70705,TOR,SEA
20141205,70724,ARI,NYA
20141205,70724,NYA,DET
20141205,70724,DET,ARI
20141205,70724,DET,ARI
20141208,70746,OAK,CLE
20141208,70746,CLE,OAK
20141209,70751,OAK,CHA
20141209,70751,OAK,CHA
20141209,70751,CHA,OAK
20141209,70751,CHA,OAK
20141209,70751,CHA,OAK
20141209,70751,CHA,OAK
20141209,70755,ARI,CHN
20141209,70755,CHN,ARI
20141209,70755,CHN,ARI
20141209,70756,LAN,ANA
20141210,70758,PHI,PIT
20141210,70758,PIT,PHI
20141211,70759,CIN,DET
20141211,70759,DET,CIN
20141211,70759,DET,CIN
20141211,70760,MIA,CHA
20141211,70760,CHA,MIA
20141211,70762,CIN,MIA
20141211,70762,MIA,CIN
20141211,70762,MIA,CIN
20141211,70763,DET,BOS
20141211,70763,BOS,DET
20141211,70763,BOS,DET
20141211,70763,BOS,DET
20141211,70764,COL,ANA
20141211,70764,ANA,COL
20141211,70766,LAN,MIA
20141211,70766,LAN,MIA
20141211,70766,LAN,MIA
20141211,70766,LAN,MIA
20141211,70766,MIA,LAN
20141211,70766,MIA,LAN
20141211,70766,MIA,LAN
20141211,70766,MIA,LAN
20141211,70767,LAN,ANA
20141211,70767,ANA,LAN
20141211,71375,COL,OAK
20141211,71375,OAK,COL
20141211,71375,OAK,COL
20141212,70670,PIT,TBA
20141212,70773,WAS,TEX
20141212,70773,TEX,WAS
20141212,70773,TEX,WAS
20141212,70780,ARI,BOS
20141212,70780,BOS,ARI
20141212,70780,BOS,ARI
20141212,70780,BOS,ARI
20141212,70781,ARI,BOS
20141212,70781,BOS,ARI
20141215,69207,CHN,BOS
20141215,75193,LAN,MIA
20141216,70649,LAN,COL
20141216,70813,TBA,ANA
20141216,70813,ANA,TBA
20141217,70823,ATL,BOS
20141217,70823,BOS,ATL
20141217,70823,BOS,ATL
20141217,70824,CHN,SEA
20141217,70824,SEA,CHN
20141218,70756,ANA,LAN
20141218,70835,OAK,SDN
20141218,70835,OAK,SDN
20141218,70835,OAK,SDN
20141218,70835,SDN,OAK
20141218,70835,SDN,OAK
20141218,70836,LAN,SDN
20141218,70836,LAN,SDN
20141218,70836,LAN,SDN
20141218,70836,SDN,LAN
20141218,70836,SDN,LAN
20141218,70836,SDN,LAN
20141219,70842,KCA,ANA
20141219,70842,ANA,KCA
20141219,70850,PHI,LAN
20141219,70850,PHI,LAN
20141219,70850,LAN,PHI
20141219,70850,LAN,PHI
20141219,70853,TBA,SDN
20141219,70853,TBA,SDN
20141219,70853,TBA,SDN
20141219,70853,TBA,SDN
20141219,70853,SDN,TBA
20141219,70853,SDN,TBA
20141219,70853,SDN,TBA
20141219,70853,WAS,TBA
20141219,70853,WAS,TBA
20141219,70853,SDN,WAS
20141219,70854,SDN,BOS
20141219,70854,BOS,SDN
20141219,70855,NYA,MIA
20141219,70855,NYA,MIA
20141219,70855,NYA,MIA
20141219,70855,MIA,NYA
20141219,70855,MIA,NYA
20141219,70855,MIA,NYA
20141219,86261,ATL,SDN
20141219,86261,ATL,SDN
20141219,86261,SDN,ATL
20141219,86261,SDN,ATL
20141219,86261,SDN,ATL
20141219,86261,SDN,ATL
20141220,70857,MIA,SFN
20141220,70857,SFN,MIA
20141220,70857,SFN,MIA
20141229,70895,NYA,SDN
20141229,70895,SDN,NYA
20141230,70901,SDN,SEA
20141230,70901,SEA,SDN
20141231,70904,PHI,CIN
20141231,70904,PHI,CIN
20141231,70904,CIN,PHI
20150101,70905,ATL,NYA
20150101,70905,ATL,NYA
20150101,70905,NYA,ATL
20150108,84265,ANA,ATL
20150108,84265,ANA,ATL
20150108,84265,ATL,ANA
20150110,70940,TBA,OAK
20150110,70940,TBA,OAK
20150110,70940,OAK,TBA
20150110,70940,OAK,TBA
20150110,70940,OAK,TBA
20150110,70940,OAK,TBA
20150114,70974,BOS,WAS
20150114,70974,WAS,BOS
20150114,70975,CHN,SEA
20150114,70975,SEA,CHN
20150114,70980,OAK,WAS
20150114,70980,WAS,OAK
20150114,70981,ATL,HOU
20150114,70981,ATL,HOU
20150114,70981,HOU,ATL
20150114,70981,HOU,ATL
20150114,70981,HOU,ATL
20150119,71001,HOU,CHN
20150119,71001,CHN,HOU
20150119,71001,CHN,HOU
20150119,86262,MIL,TEX
20150119,86262,MIL,TEX
20150119,86262,TEX,MIL
20150119,86262,TEX,MIL
20150119,86262,TEX,MIL
20150121,86263,HOU,TEX
20150121,86263,TEX,HOU
20150127,71046,BOS,TEX
20150127,71046,TEX,BOS
20150127,71047,PIT,BAL
20150127,71047,BAL,PIT
20150130,71064,ATL,COL
20150130,71064,ATL,COL
20150130,71064,COL,ATL
20150130,71064,COL,ATL
20150204,69336,ANA,CHA
20150204,74804,COL,TOR
20150204,74804,TOR,COL
20150220,71047,BAL,PIT
20150330,71254,SDN,NYN
20150330,71254,NYN,SDN
20150330,71267,WAS,NYN
20150330,71267,NYN,WAS
20150331,71288,SEA,TBA
20150331,71288,TBA,SEA
20150401,71291,HOU,NYA
20150401,71291,NYA,HOU
20150402,71298,ARI,ATL
20150402,71298,ARI,ATL
20150402,71298,ATL,ARI
20150405,71320,ATL,SDN
20150405,71320,ATL,SDN
20150405,71320,SDN,ATL
20150405,71320,SDN,ATL
20150405,71320,SDN,ATL
20150405,71320,SDN,ATL
20150405,71320,SDN,ATL
20150406,79168,ATL,ARI
20150406,79168,ARI,ATL
20150409,71384,BAL,LAN
20150409,71384,BAL,LAN
20150409,71384,LAN,BAL
20150409,71384,LAN,BAL
20150409,71384,BAL,LAN
20150427,71498,ANA,TEX
20150427,71498,TEX,ANA
20150427,71498,ANA,TEX
20150507,71555,ANA,KCA
20150507,71555,KCA,ANA
20150509,71583,BOS,OAK
20150509,71583,BOS,OAK
20150509,71583,OAK,BOS
20150519,71619,CHN,SEA
20150519,71619,SEA,CHN
20150523,71638,CHA,LAN
20150523,71638,LAN,CHA
20150527,71652,LAN,ATL
20150527,71652,LAN,ATL
20150527,71652,ATL,LAN
20150527,71652,ATL,LAN
20150527,71652,ATL,LAN
20150527,71652,ATL,LAN
20150603,71693,BAL,BOS
20150603,71693,BAL,BOS
20150603,71693,BOS,BAL
20150603,71694,ARI,SEA
20150603,71694,ARI,SEA
20150603,71694,SEA,ARI
20150603,71694,SEA,ARI
20150603,71694,SEA,ARI
20150603,71694,SEA,ARI
20150611,72264,NYA,WAS
20150611,72264,WAS,NYA
20150613,71254,NYN,SDN
20150614,70853,SDN,WAS
20150620,72319,ARI,ATL
20150620,72319,ARI,ATL
20150620,72319,ATL,ARI
20150625,72350,ANA,TBA
20150625,72350,TBA,ANA
20150629,72382,TBA,DET
20150629,72382,DET,TBA
20150702,76727,TOR,LAN
20150702,76727,TOR,LAN
20150702,76727,LAN,TOR
20150702,82760,TBA,MIA
20150702,82760,MIA,TBA
20150702,82760,MIA,TBA
20150703,72409,CHN,ANA
20150703,72409,ANA,CHN
20150703,72409,ANA,CHN
20150705,82060,PHI,ARI
20150705,82060,PHI,ARI
20150705,82060,PHI,ARI
20150705,82060,ARI,PHI
20150715,72571,LAN,MIA
20150715,72571,MIA,LAN
20150723,72485,MIL,PIT
20150723,72485,MIL,PIT
20150723,72485,PIT,MIL
20150723,72486,OAK,HOU
20150723,72486,HOU,OAK
20150723,72486,HOU,OAK
20150724,72506,MIA,SLN
20150724,72506,SLN,MIA
20150724,72507,ATL,NYN
20150724,72507,ATL,NYN
20150724,72507,NYN,ATL
20150724,72507,NYN,ATL
20150726,72509,CIN,KCA
20150726,72509,CIN,KCA
20150726,72509,KCA,CIN
20150726,72509,KCA,CIN
20150726,72509,KCA,CIN
20150727,72516,BOS,ANA
20150727,72516,BOS,ANA
20150727,72516,ANA,BOS
20150727,72517,OAK,NYN
20150727,72517,OAK,NYN
20150727,72517,NYN,OAK
20150728,72521,COL,TOR
20150728,72521,COL,TOR
20150728,72521,TOR,COL
20150728,72521,TOR,COL
20150728,72521,TOR,COL
20150728,72521,TOR,COL
20150728,72523,OAK,KCA
20150728,72523,OAK,KCA
20150728,72523,KCA,OAK
20150728,72523,KCA,OAK
20150728,72525,PHI,WAS
20150728,72525,PHI,WAS
20150728,72525,WAS,PHI
20150728,72526,CLE,ANA
20150728,72526,ANA,CLE
20150728,72527,TBA,ANA
20150728,72527,ANA,TBA
20150730,72531,DET,TOR
20150730,72531,TOR,DET
20150730,72531,TOR,DET
20150730,72531,TOR,DET
20150730,84266,CLE,SLN
20150730,84266,SLN,CLE
20150730,72537,DET,PIT
20150730,72537,PIT,DET
20150730,72539,SEA,NYA
20150730,72539,NYA,SEA
20150730,72539,NYA,SEA
20150730,72540,MIL,HOU
20150730,72540,MIL,HOU
20150730,72540,MIL,HOU
20150730,72540,HOU,MIL
20150730,72540,HOU,MIL
20150730,72540,HOU,MIL
20150730,72540,HOU,MIL
20150730,72541,MIA,LAN
20150730,72541,MIA,LAN
20150730,72541,ATL,LAN
20150730,72541,ATL,LAN
20150730,72541,ATL,LAN
20150730,72541,ATL,LAN
20150730,72541,ATL,LAN
20150730,72541,LAN,ATL
20150730,72541,LAN,ATL
20150730,72541,LAN,ATL
20150730,72541,LAN,MIA
20150730,72541,LAN,MIA
20150730,72541,LAN,MIA
20150730,72541,MIA,ATL
20150730,72542,CIN,SFN
20150730,72542,SFN,CIN
20150730,72542,SFN,CIN
20150731,72547,MIL,SLN
20150731,72547,MIL,SLN
20150731,72547,SLN,MIL
20150731,72548,MIL,BAL
20150731,72548,BAL,MIL
20150731,72549,PHI,TEX
20150731,72549,PHI,TEX
20150731,72549,PHI,TEX
20150731,72549,TEX,PHI
20150731,72549,TEX,PHI
20150731,72549,TEX,PHI
20150731,72549,TEX,PHI
20150731,72549,TEX,PHI
20150731,72549,TEX,PHI
20150731,86264,SEA,TOR
20150731,86264,TOR,SEA
20150731,86264,TOR,SEA
20150731,86264,TOR,SEA
20150731,72555,TBA,MIN
20150731,72555,MIN,TBA
20150731,72555,MIN,TBA
20150731,84267,MIA,CHN
20150731,84267,MIA,CHN
20150731,84267,CHN,MIA
20150731,84267,CHN,MIA
20150731,72558,DET,NYN
20150731,72558,NYN,DET
20150731,72558,NYN,DET
20150731,72559,CLE,SDN
20150731,72559,SDN,CLE
20150731,72560,SEA,PIT
20150731,72560,PIT,SEA
20150731,72561,OAK,BOS
20150731,72561,BOS,OAK
20150731,72562,LAN,PIT
20150731,72562,LAN,PIT
20150731,72562,PIT,LAN
20150731,72563,PHI,TOR
20150731,72563,TOR,PHI
20150731,72563,TOR,PHI
20150731,72564,MIA,TEX
20150731,72564,TEX,MIA
20150731,72564,TEX,MIA
20150731,72565,BAL,CHN
20150731,72565,CHN,BAL
20150804,72596,OAK,NYN
20150804,72596,OAK,NYN
20150807,72596,NYN,OAK
20150807,72623,BOS,TEX
20150807,72623,BOS,TEX
20150807,72623,TEX,BOS
20150807,72627,CLE,ATL
20150807,72627,CLE,ATL
20150807,72627,CLE,ATL
20150807,72627,ATL,CLE
20150808,72621,ARI,TOR
20150808,72621,ARI,TOR
20150808,72621,TOR,ARI
20150808,72622,ARI,HOU
20150808,72622,HOU,ARI
20150818,72659,SDN,TEX
20150818,72659,TEX,SDN
20150819,72668,PHI,LAN
20150819,72668,PHI,LAN
20150819,72668,LAN,PHI
20150819,72668,LAN,PHI
20150820,72671,CIN,SFN
20150820,72671,CIN,SFN
20150820,72671,SFN,CIN
20150821,72659,TEX,SDN
20150821,72681,MIL,MIN
20150821,72681,MIN,MIL
20150827,72710,SEA,CHN
20150827,72710,CHN,SEA
20150830,72716,ARI,NYN
20150830,72716,NYN,ARI
20150830,72716,NYN,ARI
20150831,72727,SEA,CHN
20150831,72727,SEA,CHN
20150831,72727,CHN,SEA
20150831,72728,ATL,KCA
20150831,72728,ATL,KCA
20150831,72728,KCA,ATL
20150831,72729,BOS,SFN
20150831,72729,SFN,BOS
20150831,72730,SEA,LAN
20150831,72730,SEA,LAN
20150831,72730,LAN,SEA
20150831,72733,TOR,LAN
20150831,72733,LAN,TOR
20150913,72798,LAN,TOR
20150913,72798,TOR,LAN
20151024,75221,MIA,PIT
20151024,75221,PIT,MIA
20151105,73080,SEA,TBA
20151105,73080,SEA,TBA
20151105,73080,SEA,TBA
20151105,73080,TBA,SEA
20151105,73080,TBA,SEA
20151105,73080,TBA,SEA
20151110,73199,MIN,ARI
20151110,73199,ARI,MIN
20151111,73364,MIN,NYA
20151111,73364,NYA,MIN
20151111,73365,NYA,SDN
20151111,73365,SDN,NYA
20151112,73372,SDN,SEA
20151112,73372,SEA,SDN
20151112,73372,SEA,SDN
20151112,73381,ATL,ANA
20151112,73381,ATL,ANA
20151112,73381,ANA,ATL
20151112,73381,ANA,ATL
20151112,73381,ANA,ATL
20151112,73381,ANA,ATL
20151113,73389,SDN,BOS
20151113,73389,BOS,SDN
20151113,73389,BOS,SDN
20151113,73389,BOS,SDN
20151113,73389,BOS,SDN
20151114,73391,ARI,PHI
20151114,73391,PHI,ARI
20151116,73396,TEX,SEA
20151116,73396,TEX,SEA
20151116,73396,SEA,TEX
20151116,73396,SEA,TEX
20151118,73406,MIL,DET
20151118,73406,DET,MIL
20151119,73413,HOU,MIL
20151119,73413,MIL,HOU
20151120,73417,MIL,SEA
20151120,73417,SEA,MIL
20151120,73424,ATL,DET
20151120,73424,DET,ATL
20151120,73424,DET,ATL
20151120,73425,TEX,CHN
20151120,73425,CHN,TEX
20151120,73426,OAK,TOR
20151120,73426,TOR,OAK
20151124,73465,COL,CHA
20151124,73465,CHA,COL
20151125,73467,HOU,OAK
20151125,73467,OAK,HOU
20151125,73471,COL,CHN
20151125,73471,CHN,COL
20151202,73396,SEA,TEX
20151202,73509,SDN,OAK
20151202,73509,SDN,OAK
20151202,73509,OAK,SDN
20151202,73509,OAK,SDN
20151202,73513,SLN,KCA
20151202,73513,KCA,SLN
20151202,73519,SEA,BAL
20151202,73519,SEA,BAL
20151202,73519,BAL,SEA
20151204,73568,SEA,ATL
20151207,73579,BOS,SEA
20151207,73579,BOS,SEA
20151207,73579,SEA,BOS
20151207,73579,SEA,BOS
20151208,73586,SLN,SDN
20151208,73586,SDN,SLN
20151208,73586,SDN,SLN
20151208,73590,CHN,NYA
20151208,73590,NYA,CHN
20151208,73591,OAK,SEA
20151208,73591,SEA,OAK
20151209,73592,ATL,ARI
20151209,73592,ATL,ARI
20151209,73592,ARI,ATL
20151209,73592,ARI,ATL
20151209,73592,ARI,ATL
20151209,73595,MIL,SEA
20151209,73595,SEA,MIL
20151209,73595,SEA,MIL
20151209,73595,SEA,MIL
20151209,73597,PIT,NYN
20151209,73597,NYN,PIT
20151209,73598,NYA,DET
20151209,73598,DET,NYA
20151209,73598,DET,NYA
20151209,73599,OAK,CHA
20151209,73599,CHA,OAK
20151209,73599,CHA,OAK
20151210,73406,DET,MIL
20151210,73509,OAK,SDN
20151210,86265,ATL,SDN
20151210,86265,SDN,ATL
20151210,86265,SDN,ATL
20151210,73607,WAS,ANA
20151210,73607,WAS,ANA
20151210,73607,ANA,WAS
20151210,73607,ANA,WAS
20151210,77673,CHA,TEX
20151210,77673,TEX,CHA
20151211,73568,ATL,SEA
20151212,84268,PHI,HOU
20151212,84268,PHI,HOU
20151212,84268,HOU,PHI
20151212,84268,HOU,PHI
20151212,84268,HOU,PHI
20151212,84268,HOU,PHI
20151212,84268,HOU,PHI
20151212,73658,PIT,PHI
