Primary Date,trans ID,from team,to team,year,from_gm,to_gm
7/27/2011,64253,SLN,TOR,2011,John Mozeliak,Alex Anthopoulos
7/27/2011,64253,SLN,TOR,2011,John Mozeliak,Alex Anthopoulos
7/27/2011,64253,SLN,TOR,2011,John Mozeliak,Alex Anthopoulos
7/27/2011,64253,TOR,SLN,2011,Alex Anthopoulos,John Mozeliak
7/27/2011,64253,TOR,SLN,2011,Alex Anthopoulos,John Mozeliak
7/27/2011,64253,TOR,SLN,2011,Alex Anthopoulos,John Mozeliak
7/27/2011,64253,TOR,SLN,2011,Alex Anthopoulos,John Mozeliak
7/28/2011,64254,CHN,CLE,2011,Jim Hendry,Chris Antonetti
7/28/2011,64254,CHN,CLE,2011,Jim Hendry,Chris Antonetti
7/28/2011,64254,CLE,CHN,2011,Chris Antonetti,Jim Hendry
7/28/2011,64254,CLE,CHN,2011,Chris Antonetti,Jim Hendry
7/28/2011,64255,NYN,SFN,2011,Sandy Alderson,Brian Sabean
7/28/2011,64255,NYN,SFN,2011,Sandy Alderson,Brian Sabean
7/28/2011,64255,SFN,NYN,2011,Brian Sabean,Sandy Alderson
7/29/2011,64256,HOU,PHI,2011,Ed Wade,Ruben Amaro Jr
7/29/2011,64256,HOU,PHI,2011,Ed Wade,Ruben Amaro Jr
7/29/2011,64256,PHI,HOU,2011,Ruben Amaro Jr,Ed Wade
7/29/2011,64256,PHI,HOU,2011,Ruben Amaro Jr,Ed Wade
7/29/2011,64256,PHI,HOU,2011,Ruben Amaro Jr,Ed Wade
7/30/2011,64257,WAS,ARI,2011,Mike Rizzo,Kevin Towers
7/30/2011,64257,ARI,WAS,2011,Kevin Towers,Mike Rizzo
7/30/2011,64258,BAL,PIT,2011,Andy MacPhail (POBO),Neal Huntington
7/30/2011,64258,PIT,BAL,2011,Neal Huntington,Andy MacPhail (POBO)
7/30/2011,64259,BAL,TEX,2011,Andy MacPhail (POBO),Jon Daniels
7/30/2011,64259,TEX,BAL,2011,Jon Daniels,Andy MacPhail (POBO)
7/30/2011,64259,TEX,BAL,2011,Jon Daniels,Andy MacPhail (POBO)
7/30/2011,64260,CLE,SFN,2011,Chris Antonetti,Brian Sabean
7/30/2011,64260,SFN,CLE,2011,Brian Sabean,Chris Antonetti
7/30/2011,64261,SEA,DET,2011,Jack Zduriencik,Dave Dombrowski
7/30/2011,64261,SEA,DET,2011,Jack Zduriencik,Dave Dombrowski
7/30/2011,64261,DET,SEA,2011,Dave Dombrowski,Jack Zduriencik
7/30/2011,64261,DET,SEA,2011,Dave Dombrowski,Jack Zduriencik
7/30/2011,64261,DET,SEA,2011,Dave Dombrowski,Jack Zduriencik
7/30/2011,64262,COL,CLE,2011,Dan O'Dowd,Chris Antonetti
7/30/2011,64262,CLE,COL,2011,Chris Antonetti,Dan O'Dowd
7/30/2011,64262,CLE,COL,2011,Chris Antonetti,Dan O'Dowd
7/30/2011,64262,CLE,COL,2011,Chris Antonetti,Dan O'Dowd
7/30/2011,64263,WAS,MIL,2011,Mike Rizzo,Doug Melvin
7/30/2011,64263,MIL,WAS,2011,Doug Melvin,Mike Rizzo
7/30/2011,64264,KCA,BOS,2011,Dayton Moore,Theo Epstein
7/30/2011,64264,BOS,KCA,2011,Theo Epstein,Dayton Moore
7/30/2011,64264,BOS,KCA,2011,Theo Epstein,Dayton Moore
7/31/2011,64265,OAK,ARI,2011,Billy Beane,Kevin Towers
7/31/2011,64265,ARI,OAK,2011,Kevin Towers,Billy Beane
7/31/2011,64265,ARI,OAK,2011,Kevin Towers,Billy Beane
7/31/2011,64266,SDN,TEX,2011,Jed Hoyer,Jon Daniels
7/31/2011,64266,TEX,SDN,2011,Jon Daniels,Jed Hoyer
7/31/2011,64266,TEX,SDN,2011,Jon Daniels,Jed Hoyer
7/31/2011,85604,SEA,BOS,2011,Jack Zduriencik,Theo Epstein
7/31/2011,85604,SEA,BOS,2011,Jack Zduriencik,Theo Epstein
7/31/2011,85604,BOS,SEA,2011,Theo Epstein,Jack Zduriencik
7/31/2011,85604,LAN,SEA,2011,Ned Colletti,Jack Zduriencik
7/31/2011,85604,BOS,LAN,2011,Theo Epstein,Ned Colletti
7/31/2011,85604,BOS,LAN,2011,Theo Epstein,Ned Colletti
7/31/2011,85604,BOS,LAN,2011,Theo Epstein,Ned Colletti
7/31/2011,64268,LAN,SLN,2011,Ned Colletti,John Mozeliak
7/31/2011,64268,LAN,SLN,2011,Ned Colletti,John Mozeliak
7/31/2011,64268,SLN,LAN,2011,John Mozeliak,Ned Colletti
7/31/2011,64269,HOU,ATL,2011,Ed Wade,Frank Wren
7/31/2011,64269,HOU,ATL,2011,Ed Wade,Frank Wren
7/31/2011,64269,ATL,HOU,2011,Frank Wren,Ed Wade
7/31/2011,64269,ATL,HOU,2011,Frank Wren,Ed Wade
7/31/2011,64269,ATL,HOU,2011,Frank Wren,Ed Wade
7/31/2011,64269,ATL,HOU,2011,Frank Wren,Ed Wade
8/6/2011,64270,COL,MIA,2011,Dan O'Dowd,Michael Hill
8/6/2011,64270,MIA,COL,2011,Michael Hill,Dan O'Dowd
8/15/2011,64256,PHI,HOU,2011,Ruben Amaro Jr,Ed Wade
8/15/2011,64271,MIN,DET,2011,Bill Smith,Dave Dombrowski
8/15/2011,64271,DET,MIN,2011,Dave Dombrowski,Bill Smith
8/16/2011,64262,CLE,COL,2011,Chris Antonetti,Dan O'Dowd
8/16/2011,64271,DET,MIN,2011,Dave Dombrowski,Bill Smith
8/17/2011,64261,DET,SEA,2011,Dave Dombrowski,Jack Zduriencik
8/23/2011,64272,TOR,ARI,2011,Alex Anthopoulos,Kevin Towers
8/23/2011,64272,TOR,ARI,2011,Alex Anthopoulos,Kevin Towers
8/23/2011,64272,ARI,TOR,2011,Kevin Towers,Alex Anthopoulos
8/31/2011,64273,OAK,BOS,2011,Billy Beane,Theo Epstein
8/31/2011,64273,OAK,BOS,2011,Billy Beane,Theo Epstein
8/31/2011,64273,BOS,OAK,2011,Theo Epstein,Billy Beane
8/31/2011,64274,PIT,ATL,2011,Neal Huntington,Frank Wren
8/31/2011,64275,BAL,TEX,2011,Andy MacPhail (POBO),Jon Daniels
8/31/2011,64276,SEA,ATL,2011,Jack Zduriencik,Frank Wren
9/1/2011,64247,MIL,NYN,2011,Doug Melvin,Sandy Alderson
9/1/2011,64247,MIL,NYN,2011,Doug Melvin,Sandy Alderson
9/1/2011,64275,TEX,BAL,2011,Jon Daniels,Andy MacPhail (POBO)
9/20/2011,64274,ATL,PIT,2011,Frank Wren,Neal Huntington
9/23/2011,65226,PHI,ARI,2011,Ruben Amaro Jr,Kevin Towers
9/27/2011,64277,KCA,OAK,2011,Dayton Moore,Billy Beane
9/27/2011,64277,OAK,KCA,2011,Billy Beane,Dayton Moore
9/29/2011,64278,CHA,MIA,2011,Ken Williams,Michael Hill
9/29/2011,64278,CHA,MIA,2011,Ken Williams,Michael Hill
9/29/2011,64278,MIA,CHA,2011,Michael Hill,Ken Williams
9/29/2011,64278,MIA,CHA,2011,Michael Hill,Ken Williams
9/30/2011,64246,COL,OAK,2011,Dan O'Dowd,Billy Beane
9/30/2011,64276,ATL,SEA,2011,Frank Wren,Jack Zduriencik
10/31/2011,64279,ATL,CLE,2011,Frank Wren,Chris Antonetti
10/31/2011,64279,ATL,CLE,2011,Frank Wren,Chris Antonetti
10/31/2011,64279,CLE,ATL,2011,Chris Antonetti,Frank Wren
11/7/2011,64280,KCA,SFN,2011,Dayton Moore,Brian Sabean
11/7/2011,64280,SFN,KCA,2011,Brian Sabean,Dayton Moore
11/7/2011,64280,SFN,KCA,2011,Brian Sabean,Dayton Moore
11/17/2011,65226,ARI,PHI,2011,Kevin Towers,Ruben Amaro Jr
11/22/2011,65338,MIA,SDN,2011,Michael Hill,Jed Hoyer
11/22/2011,65338,SDN,MIA,2011,Jed Hoyer,Michael Hill
11/27/2011,64281,SEA,TBA,2011,Jack Zduriencik,Andrew Friedman
11/27/2011,64281,SEA,TBA,2011,Jack Zduriencik,Andrew Friedman
11/27/2011,64281,TBA,SEA,2011,Andrew Friedman,Jack Zduriencik
11/30/2011,64282,ANA,COL,2011,Tony Reagins,Dan O'Dowd
11/30/2011,64282,COL,ANA,2011,Dan O'Dowd,Tony Reagins
12/1/2011,64283,TEX,BAL,2011,Jon Daniels,Andy MacPhail (POBO)
12/1/2011,64283,BAL,TEX,2011,Andy MacPhail (POBO),Jon Daniels
12/3/2011,64284,ANA,TOR,2011,Tony Reagins,Alex Anthopoulos
12/3/2011,64284,TOR,ANA,2011,Alex Anthopoulos,Tony Reagins
12/6/2011,64285,CHA,TOR,2011,Ken Williams,Alex Anthopoulos
12/6/2011,64285,TOR,CHA,2011,Alex Anthopoulos,Ken Williams
12/6/2011,65380,MIN,COL,2011,Bill Smith,Dan O'Dowd
12/7/2011,64286,COL,SDN,2011,Dan O'Dowd,Jed Hoyer
12/7/2011,64286,COL,SDN,2011,Dan O'Dowd,Jed Hoyer
12/7/2011,65384,SFN,NYN,2011,Brian Sabean,Sandy Alderson
12/7/2011,65384,SFN,NYN,2011,Brian Sabean,Sandy Alderson
12/7/2011,65384,NYN,SFN,2011,Sandy Alderson,Brian Sabean
12/7/2011,65387,KCA,PIT,2011,Dayton Moore,Neal Huntington
12/7/2011,65387,PIT,KCA,2011,Neal Huntington,Dayton Moore
12/7/2011,65387,PIT,KCA,2011,Neal Huntington,Dayton Moore
12/8/2011,64283,BAL,TEX,2011,Andy MacPhail (POBO),Jon Daniels
12/8/2011,64287,CHN,COL,2011,Jim Hendry,Dan O'Dowd
12/8/2011,64287,CHN,COL,2011,Jim Hendry,Dan O'Dowd
12/8/2011,64287,COL,CHN,2011,Dan O'Dowd,Jim Hendry
12/8/2011,64287,COL,CHN,2011,Dan O'Dowd,Jim Hendry
12/8/2011,64288,LAN,BAL,2011,Ned Colletti,Andy MacPhail (POBO)
12/8/2011,64288,BAL,LAN,2011,Andy MacPhail (POBO),Ned Colletti
12/8/2011,64288,BAL,LAN,2011,Andy MacPhail (POBO),Ned Colletti
12/8/2011,65380,COL,MIN,2011,Dan O'Dowd,Bill Smith
12/8/2011,65603,BOS,HOU,2011,Theo Epstein,Ed Wade
12/8/2011,65603,HOU,BOS,2011,Ed Wade,Theo Epstein
12/9/2011,64286,SDN,COL,2011,Jed Hoyer,Dan O'Dowd
12/9/2011,64289,WAS,DET,2011,Mike Rizzo,Dave Dombrowski
12/9/2011,64289,DET,WAS,2011,Dave Dombrowski,Mike Rizzo
12/9/2011,64290,OAK,ARI,2011,Billy Beane,Kevin Towers
12/9/2011,64290,OAK,ARI,2011,Billy Beane,Kevin Towers
12/9/2011,64290,OAK,ARI,2011,Billy Beane,Kevin Towers
12/9/2011,64290,ARI,OAK,2011,Kevin Towers,Billy Beane
12/9/2011,64290,ARI,OAK,2011,Kevin Towers,Billy Beane
12/9/2011,64290,ARI,OAK,2011,Kevin Towers,Billy Beane
12/12/2011,64291,PHI,TOR,2011,Ruben Amaro Jr,Alex Anthopoulos
12/12/2011,64291,TOR,PHI,2011,Alex Anthopoulos,Ruben Amaro Jr
12/12/2011,65412,MIA,TBA,2011,Michael Hill,Andrew Friedman
12/12/2011,65412,TBA,MIA,2011,Andrew Friedman,Michael Hill
12/12/2011,65413,PIT,MIL,2011,Neal Huntington,Doug Melvin
12/12/2011,65413,MIL,PIT,2011,Doug Melvin,Neal Huntington
12/14/2011,64292,BOS,HOU,2011,Theo Epstein,Ed Wade
12/14/2011,64292,BOS,HOU,2011,Theo Epstein,Ed Wade
12/14/2011,64292,HOU,BOS,2011,Ed Wade,Theo Epstein
12/16/2011,64293,SDN,CLE,2011,Jed Hoyer,Chris Antonetti
12/16/2011,64293,CLE,SDN,2011,Chris Antonetti,Jed Hoyer
12/17/2011,64294,SDN,CIN,2011,Jed Hoyer,Walt Jocketty
12/17/2011,64294,CIN,SDN,2011,Walt Jocketty,Jed Hoyer
12/17/2011,64294,CIN,SDN,2011,Walt Jocketty,Jed Hoyer
12/17/2011,64294,CIN,SDN,2011,Walt Jocketty,Jed Hoyer
12/17/2011,64294,CIN,SDN,2011,Walt Jocketty,Jed Hoyer
12/21/2011,64295,SDN,TEX,2011,Jed Hoyer,Jon Daniels
12/21/2011,64295,TEX,SDN,2011,Jon Daniels,Jed Hoyer
12/23/2011,64296,CHN,CIN,2011,Jim Hendry,Walt Jocketty
12/23/2011,64296,CIN,CHN,2011,Walt Jocketty,Jim Hendry
12/23/2011,64296,CIN,CHN,2011,Walt Jocketty,Jim Hendry
12/23/2011,64296,CIN,CHN,2011,Walt Jocketty,Jim Hendry
12/23/2011,65461,OAK,WAS,2011,Billy Beane,Mike Rizzo
12/23/2011,65461,OAK,WAS,2011,Billy Beane,Mike Rizzo
12/23/2011,65461,WAS,OAK,2011,Mike Rizzo,Billy Beane
12/23/2011,65461,WAS,OAK,2011,Mike Rizzo,Billy Beane
12/23/2011,65461,WAS,OAK,2011,Mike Rizzo,Billy Beane
12/23/2011,65461,WAS,OAK,2011,Mike Rizzo,Billy Beane
12/28/2011,64297,OAK,BOS,2011,Billy Beane,Theo Epstein
12/28/2011,64297,OAK,BOS,2011,Billy Beane,Theo Epstein
12/28/2011,64297,BOS,OAK,2011,Theo Epstein,Billy Beane
12/28/2011,64297,BOS,OAK,2011,Theo Epstein,Billy Beane
12/28/2011,64297,BOS,OAK,2011,Theo Epstein,Billy Beane
12/31/2011,64298,CHA,SDN,2011,Ken Williams,Jed Hoyer
12/31/2011,64298,SDN,CHA,2011,Jed Hoyer,Ken Williams
12/31/2011,64298,SDN,CHA,2011,Jed Hoyer,Ken Williams
1/1/2012,65472,CHA,TOR,2012,Ken Williams,Alex Anthopoulos
1/1/2012,65472,TOR,CHA,2012,Alex Anthopoulos,Ken Williams
1/1/2012,65472,TOR,CHA,2012,Alex Anthopoulos,Ken Williams
1/5/2012,64299,CHN,MIA,2012,Jed Hoyer,Michael Hill
1/5/2012,64299,CHN,MIA,2012,Jed Hoyer,Michael Hill
1/5/2012,64299,MIA,CHN,2012,Michael Hill,Jed Hoyer
1/5/2012,64300,COL,TEX,2012,Dan O'Dowd,Jon Daniels
1/5/2012,64300,TEX,COL,2012,Jon Daniels,Dan O'Dowd
1/6/2012,64301,CHN,SDN,2012,Jed Hoyer,Josh Byrnes
1/6/2012,64301,CHN,SDN,2012,Jed Hoyer,Josh Byrnes
1/6/2012,64301,SDN,CHN,2012,Josh Byrnes,Jed Hoyer
1/6/2012,64301,SDN,CHN,2012,Josh Byrnes,Jed Hoyer
1/16/2012,64302,COL,OAK,2012,Dan O'Dowd,Billy Beane
1/16/2012,64302,OAK,COL,2012,Billy Beane,Dan O'Dowd
1/16/2012,64302,OAK,COL,2012,Billy Beane,Dan O'Dowd
1/20/2012,64303,COL,CLE,2012,Dan O'Dowd,Chris Antonetti
1/20/2012,64303,COL,CLE,2012,Dan O'Dowd,Chris Antonetti
1/20/2012,64303,CLE,COL,2012,Chris Antonetti,Dan O'Dowd
1/21/2012,64304,COL,BOS,2012,Dan O'Dowd,Ben Cherington
1/21/2012,64304,BOS,COL,2012,Ben Cherington,Dan O'Dowd
1/23/2012,64305,NYA,SEA,2012,Brian Cashman,Jack Zduriencik
1/23/2012,64305,NYA,SEA,2012,Brian Cashman,Jack Zduriencik
1/23/2012,64305,SEA,NYA,2012,Jack Zduriencik,Brian Cashman
1/23/2012,64305,SEA,NYA,2012,Jack Zduriencik,Brian Cashman
1/25/2012,64306,CIN,PHI,2012,Walt Jocketty,Ruben Amaro Jr
1/25/2012,64306,PHI,CIN,2012,Ruben Amaro Jr,Walt Jocketty
2/6/2012,64307,BAL,COL,2012,Dan Duquette,Dan O'Dowd
2/6/2012,64307,COL,BAL,2012,Dan O'Dowd,Dan Duquette
2/6/2012,64307,COL,BAL,2012,Dan O'Dowd,Dan Duquette
2/19/2012,64308,NYA,PIT,2012,Brian Cashman,Neal Huntington
2/19/2012,64308,NYA,PIT,2012,Brian Cashman,Neal Huntington
2/19/2012,64308,PIT,NYA,2012,Neal Huntington,Brian Cashman
2/19/2012,64308,PIT,NYA,2012,Neal Huntington,Brian Cashman
2/21/2012,64309,CHN,BOS,2012,Jed Hoyer,Ben Cherington
3/15/2012,64309,CHN,BOS,2012,Jed Hoyer,Ben Cherington
3/20/2012,64310,HOU,KCA,2012,Jeff Luhnow,Dayton Moore
3/20/2012,64310,HOU,KCA,2012,Jeff Luhnow,Dayton Moore
3/20/2012,64310,KCA,HOU,2012,Dayton Moore,Jeff Luhnow
3/29/2012,64309,BOS,CHN,2012,Ben Cherington,Jed Hoyer
4/1/2012,64311,ATL,CIN,2012,Frank Wren,Walt Jocketty
4/1/2012,64311,CIN,ATL,2012,Walt Jocketty,Frank Wren
4/4/2012,64312,SFN,NYA,2012,Brian Sabean,Brian Cashman
4/4/2012,64312,NYA,SFN,2012,Brian Cashman,Brian Sabean
4/21/2012,64313,BAL,ARI,2012,Dan Duquette,Kevin Towers
4/21/2012,64314,CHN,BOS,2012,Jed Hoyer,Ben Cherington
4/21/2012,64314,CHN,BOS,2012,Jed Hoyer,Ben Cherington
4/21/2012,64314,BOS,CHN,2012,Ben Cherington,Jed Hoyer
5/3/2012,64315,SDN,ANA,2012,Josh Byrnes,Jerry Dipoto
5/3/2012,64315,ANA,SDN,2012,Jerry Dipoto,Josh Byrnes
5/3/2012,64315,ANA,SDN,2012,Jerry Dipoto,Josh Byrnes
5/12/2012,64313,ARI,BAL,2012,Kevin Towers,Dan Duquette
5/15/2012,64314,BOS,CHN,2012,Ben Cherington,Jed Hoyer
5/16/2012,64316,TBA,PHI,2012,Andrew Friedman,Ruben Amaro Jr
5/16/2012,64316,PHI,TBA,2012,Ruben Amaro Jr,Andrew Friedman
5/26/2012,64317,HOU,MIA,2012,Jeff Luhnow,Michael Hill
5/26/2012,64317,MIA,HOU,2012,Michael Hill,Jeff Luhnow
6/10/2012,64310,KCA,HOU,2012,Dayton Moore,Jeff Luhnow
6/24/2012,64318,BOS,CHA,2012,Ben Cherington,Ken Williams
6/24/2012,64318,BOS,CHA,2012,Ben Cherington,Ken Williams
6/24/2012,64318,CHA,BOS,2012,Ken Williams,Ben Cherington
6/24/2012,64318,CHA,BOS,2012,Ken Williams,Ben Cherington
6/30/2012,64319,PHI,BAL,2012,Ruben Amaro Jr,Dan Duquette
6/30/2012,64319,BAL,PHI,2012,Dan Duquette,Ruben Amaro Jr
6/30/2012,64319,BAL,PHI,2012,Dan Duquette,Ruben Amaro Jr
7/4/2012,64320,HOU,MIA,2012,Jeff Luhnow,Michael Hill
7/4/2012,64320,MIA,HOU,2012,Michael Hill,Jeff Luhnow
7/4/2012,64320,MIA,HOU,2012,Michael Hill,Jeff Luhnow
7/14/2012,64321,CIN,ATL,2012,Walt Jocketty,Frank Wren
7/14/2012,64321,ATL,CIN,2012,Frank Wren,Walt Jocketty
7/20/2012,64322,COL,KCA,2012,Dan O'Dowd,Dayton Moore
7/20/2012,64322,KCA,COL,2012,Dayton Moore,Dan O'Dowd
7/20/2012,64323,HOU,TOR,2012,Jeff Luhnow,Alex Anthopoulos
7/20/2012,64323,HOU,TOR,2012,Jeff Luhnow,Alex Anthopoulos
7/20/2012,64323,HOU,TOR,2012,Jeff Luhnow,Alex Anthopoulos
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/20/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
7/21/2012,64324,HOU,CHA,2012,Jeff Luhnow,Ken Williams
7/21/2012,64324,HOU,CHA,2012,Jeff Luhnow,Ken Williams
7/21/2012,64324,CHA,HOU,2012,Ken Williams,Jeff Luhnow
7/21/2012,64324,CHA,HOU,2012,Ken Williams,Jeff Luhnow
7/23/2012,64325,MIA,DET,2012,Michael Hill,Dave Dombrowski
7/23/2012,64325,MIA,DET,2012,Michael Hill,Dave Dombrowski
7/23/2012,64325,DET,MIA,2012,Dave Dombrowski,Michael Hill
7/23/2012,64325,DET,MIA,2012,Dave Dombrowski,Michael Hill
7/23/2012,64325,DET,MIA,2012,Dave Dombrowski,Michael Hill
7/23/2012,64326,ARI,ANA,2012,Kevin Towers,Jerry Dipoto
7/23/2012,64327,SEA,NYA,2012,Jack Zduriencik,Brian Cashman
7/23/2012,64327,NYA,SEA,2012,Brian Cashman,Jack Zduriencik
7/23/2012,64327,NYA,SEA,2012,Brian Cashman,Jack Zduriencik
7/24/2012,64328,BOS,CLE,2012,Ben Cherington,Chris Antonetti
7/24/2012,64328,CLE,BOS,2012,Chris Antonetti,Ben Cherington
7/24/2012,64329,HOU,PIT,2012,Jeff Luhnow,Neal Huntington
7/24/2012,64329,PIT,HOU,2012,Neal Huntington,Jeff Luhnow
7/24/2012,64329,PIT,HOU,2012,Neal Huntington,Jeff Luhnow
7/24/2012,64329,PIT,HOU,2012,Neal Huntington,Jeff Luhnow
7/24/2012,64330,ARI,TBA,2012,Kevin Towers,Andrew Friedman
7/24/2012,64330,TBA,ARI,2012,Andrew Friedman,Kevin Towers
7/25/2012,64331,MIA,LAN,2012,Michael Hill,Ned Colletti
7/25/2012,64331,MIA,LAN,2012,Michael Hill,Ned Colletti
7/25/2012,64331,LAN,MIA,2012,Ned Colletti,Michael Hill
7/25/2012,64331,LAN,MIA,2012,Ned Colletti,Michael Hill
7/27/2012,64332,MIL,ANA,2012,Doug Melvin,Jerry Dipoto
7/27/2012,64332,ANA,MIL,2012,Jerry Dipoto,Doug Melvin
7/27/2012,64332,ANA,MIL,2012,Jerry Dipoto,Doug Melvin
7/27/2012,64332,ANA,MIL,2012,Jerry Dipoto,Doug Melvin
7/27/2012,65641,COL,SFN,2012,Dan O'Dowd,Brian Sabean
7/27/2012,65641,COL,SFN,2012,Dan O'Dowd,Brian Sabean
7/27/2012,65641,SFN,COL,2012,Brian Sabean,Dan O'Dowd
7/28/2012,64333,OAK,MIL,2012,Billy Beane,Doug Melvin
7/28/2012,64333,MIL,OAK,2012,Doug Melvin,Billy Beane
7/28/2012,64334,MIN,CHA,2012,Terry Ryan,Ken Williams
7/28/2012,64334,CHA,MIN,2012,Ken Williams,Terry Ryan
7/28/2012,64334,CHA,MIN,2012,Ken Williams,Terry Ryan
7/29/2012,64335,HOU,ARI,2012,Jeff Luhnow,Kevin Towers
7/29/2012,64335,ARI,HOU,2012,Kevin Towers,Jeff Luhnow
7/29/2012,64335,ARI,HOU,2012,Kevin Towers,Jeff Luhnow
7/30/2012,64336,CHN,ATL,2012,Jed Hoyer,Frank Wren
7/30/2012,64336,CHN,ATL,2012,Jed Hoyer,Frank Wren
7/30/2012,64336,CHN,ATL,2012,Jed Hoyer,Frank Wren
7/30/2012,64336,ATL,CHN,2012,Frank Wren,Jed Hoyer
7/30/2012,64336,ATL,CHN,2012,Frank Wren,Jed Hoyer
7/30/2012,64337,TOR,PIT,2012,Alex Anthopoulos,Neal Huntington
7/30/2012,64337,PIT,TOR,2012,Neal Huntington,Alex Anthopoulos
7/30/2012,64338,TOR,SEA,2012,Alex Anthopoulos,Jack Zduriencik
7/30/2012,64338,SEA,TOR,2012,Jack Zduriencik,Alex Anthopoulos
7/30/2012,64339,SEA,LAN,2012,Jack Zduriencik,Ned Colletti
7/30/2012,64339,LAN,SEA,2012,Ned Colletti,Jack Zduriencik
7/30/2012,64339,LAN,SEA,2012,Ned Colletti,Jack Zduriencik
7/31/2012,64340,TEX,CHN,2012,Jon Daniels,Jed Hoyer
7/31/2012,64340,TEX,CHN,2012,Jon Daniels,Jed Hoyer
7/31/2012,64340,CHN,TEX,2012,Jed Hoyer,Jon Daniels
7/31/2012,64341,TEX,CHN,2012,Jon Daniels,Jed Hoyer
7/31/2012,64341,TEX,CHN,2012,Jon Daniels,Jed Hoyer
7/31/2012,64341,CHN,TEX,2012,Jed Hoyer,Jon Daniels
7/31/2012,64342,MIA,SLN,2012,Michael Hill,John Mozeliak
7/31/2012,64342,SLN,MIA,2012,John Mozeliak,Michael Hill
7/31/2012,64343,BOS,CLE,2012,Ben Cherington,Chris Antonetti
7/31/2012,64343,CLE,BOS,2012,Chris Antonetti,Ben Cherington
7/31/2012,64344,BOS,ARI,2012,Ben Cherington,Kevin Towers
7/31/2012,64344,BOS,ARI,2012,Ben Cherington,Kevin Towers
7/31/2012,64344,ARI,BOS,2012,Kevin Towers,Ben Cherington
7/31/2012,64345,KCA,CIN,2012,Dayton Moore,Walt Jocketty
7/31/2012,64345,CIN,KCA,2012,Walt Jocketty,Dayton Moore
7/31/2012,64345,CIN,KCA,2012,Walt Jocketty,Dayton Moore
7/31/2012,64346,PIT,MIA,2012,Neal Huntington,Michael Hill
7/31/2012,64346,MIA,PIT,2012,Michael Hill,Neal Huntington
7/31/2012,64346,MIA,PIT,2012,Michael Hill,Neal Huntington
7/31/2012,64347,PIT,NYA,2012,Neal Huntington,Brian Cashman
7/31/2012,64347,NYA,PIT,2012,Brian Cashman,Neal Huntington
7/31/2012,64348,SFN,PHI,2012,Brian Sabean,Ruben Amaro Jr
7/31/2012,64348,SFN,PHI,2012,Brian Sabean,Ruben Amaro Jr
7/31/2012,64348,SFN,PHI,2012,Brian Sabean,Ruben Amaro Jr
7/31/2012,64348,PHI,SFN,2012,Ruben Amaro Jr,Brian Sabean
7/31/2012,64349,PHI,LAN,2012,Ruben Amaro Jr,Ned Colletti
7/31/2012,64349,LAN,PHI,2012,Ned Colletti,Ruben Amaro Jr
7/31/2012,64349,LAN,PHI,2012,Ned Colletti,Ruben Amaro Jr
8/3/2012,64324,CHA,HOU,2012,Ken Williams,Jeff Luhnow
8/3/2012,64350,OAK,WAS,2012,Billy Beane,Mike Rizzo
8/3/2012,64350,OAK,WAS,2012,Billy Beane,Mike Rizzo
8/3/2012,64350,WAS,OAK,2012,Mike Rizzo,Billy Beane
8/3/2012,64351,PHI,LAN,2012,Ruben Amaro Jr,Ned Colletti
8/5/2012,64352,MIN,BOS,2012,Terry Ryan,Ben Cherington
8/5/2012,64352,BOS,MIN,2012,Ben Cherington,Terry Ryan
8/5/2012,65643,CHN,DET,2012,Jed Hoyer,Dave Dombrowski
8/13/2012,64353,CLE,BAL,2012,Chris Antonetti,Dan Duquette
8/13/2012,64353,BAL,CLE,2012,Dan Duquette,Chris Antonetti
8/14/2012,64354,BOS,NYN,2012,Ben Cherington,Sandy Alderson
8/16/2012,64323,TOR,HOU,2012,Alex Anthopoulos,Jeff Luhnow
8/16/2012,64351,LAN,PHI,2012,Ned Colletti,Ruben Amaro Jr
8/16/2012,64354,NYN,BOS,2012,Sandy Alderson,Ben Cherington
8/20/2012,64355,OAK,ARI,2012,Billy Beane,Kevin Towers
8/20/2012,64355,ARI,OAK,2012,Kevin Towers,Billy Beane
8/25/2012,65646,BOS,LAN,2012,Ben Cherington,Ned Colletti
8/25/2012,65646,BOS,LAN,2012,Ben Cherington,Ned Colletti
8/25/2012,65646,BOS,LAN,2012,Ben Cherington,Ned Colletti
8/25/2012,65646,BOS,LAN,2012,Ben Cherington,Ned Colletti
8/25/2012,65646,BOS,LAN,2012,Ben Cherington,Ned Colletti
8/25/2012,65646,LAN,BOS,2012,Ned Colletti,Ben Cherington
8/25/2012,65646,LAN,BOS,2012,Ned Colletti,Ben Cherington
8/25/2012,65646,LAN,BOS,2012,Ned Colletti,Ben Cherington
8/26/2012,65647,ARI,BAL,2012,Kevin Towers,Dan Duquette
8/26/2012,65647,ARI,BAL,2012,Kevin Towers,Dan Duquette
